"trial_name","rt","stimulus","response","trial_type","trial_index","plugin_version","time_elapsed","participant_id","counterbalance_list","study_name","prolific_pid","prolific_study_id","prolific_session_id","recruitment_platform","consented","success","timeout","failed_images","failed_audio","failed_video","view_history","fact_id","clip_code","item_number","statement_text","truth_code","truth_value","stimulus_set","is_filler","speaker_id","speaker_label","accent_group","audio_path","slider_start","participant_truth_rating_cm","participant_judgment","truth_scale_min_cm","truth_scale_max_cm","truth_scale_left_label","truth_scale_right_label"
"truth_judgment","3962","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","10","html-slider-response","124","2.1.0","781826","xuag6qsf","3","accent_credibility_four_speakers","69f287f9f8b7ae0a1bf056c4","6a0d18ca6b133c23bd4a9bda","6a0d1fc0ec5871370c00df76","prolific","","","","","","","","30","30T","30","Audio item 30","T","true","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_30T_audio.webm","7","10","10","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_2/2j7bwre4ol_34T_audio.webm","null","audio-keyboard-response","125","2.1.1","785615","xuag6qsf","3","accent_credibility_four_speakers","69f287f9f8b7ae0a1bf056c4","6a0d18ca6b133c23bd4a9bda","6a0d1fc0ec5871370c00df76","prolific","","","","","","","","34","34T","34","Audio item 34","T","true","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_34T_audio.webm","","","","","","",""
"truth_judgment","7936","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","14","html-slider-response","126","2.1.0","793553","xuag6qsf","3","accent_credibility_four_speakers","69f287f9f8b7ae0a1bf056c4","6a0d18ca6b133c23bd4a9bda","6a0d1fc0ec5871370c00df76","prolific","","","","","","","","34","34T","34","Audio item 34","T","true","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_34T_audio.webm","7","14","14","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_45T_audio.webm","null","audio-keyboard-response","127","2.1.1","799376","xuag6qsf","3","accent_credibility_four_speakers","69f287f9f8b7ae0a1bf056c4","6a0d18ca6b133c23bd4a9bda","6a0d1fc0ec5871370c00df76","prolific","","","","","","","","45","45T","45","Audio item 45","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_45T_audio.webm","","","","","","",""
"truth_judgment","6531","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","11","html-slider-response","128","2.1.0","805911","xuag6qsf","3","accent_credibility_four_speakers","69f287f9f8b7ae0a1bf056c4","6a0d18ca6b133c23bd4a9bda","6a0d1fc0ec5871370c00df76","prolific","","","","","","","","45","45T","45","Audio item 45","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_45T_audio.webm","7","11","11","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_1/ha77v84840_15T_audio.webm","null","audio-keyboard-response","129","2.1.1","811855","xuag6qsf","3","accent_credibility_four_speakers","69f287f9f8b7ae0a1bf056c4","6a0d18ca6b133c23bd4a9bda","6a0d1fc0ec5871370c00df76","prolific","","","","","","","","15","15T","15","Audio item 15","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_15T_audio.webm","","","","","","",""
"truth_judgment","4411","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","5","html-slider-response","130","2.1.0","816270","xuag6qsf","3","accent_credibility_four_speakers","69f287f9f8b7ae0a1bf056c4","6a0d18ca6b133c23bd4a9bda","6a0d1fc0ec5871370c00df76","prolific","","","","","","","","15","15T","15","Audio item 15","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_15T_audio.webm","7","5","5","0","14","definitely false","definitely true"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F5F_audio.webm","null","audio-keyboard-response","131","2.1.1","819941","xuag6qsf","3","accent_credibility_four_speakers","69f287f9f8b7ae0a1bf056c4","6a0d18ca6b133c23bd4a9bda","6a0d1fc0ec5871370c00df76","prolific","","","","","","","","F5","F5F","5","Audio item F5","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F5F_audio.webm","","","","","","",""
"truth_judgment","3731","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","12","html-slider-response","132","2.1.0","823675","xuag6qsf","3","accent_credibility_four_speakers","69f287f9f8b7ae0a1bf056c4","6a0d18ca6b133c23bd4a9bda","6a0d1fc0ec5871370c00df76","prolific","","","","","","","","F5","F5F","5","Audio item F5","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F5F_audio.webm","7","12","12","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_2/6nhu1nbwba_24T_audio.webm","null","audio-keyboard-response","133","2.1.1","829743","xuag6qsf","3","accent_credibility_four_speakers","69f287f9f8b7ae0a1bf056c4","6a0d18ca6b133c23bd4a9bda","6a0d1fc0ec5871370c00df76","prolific","","","","","","","","24","24T","24","Audio item 24","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_24T_audio.webm","","","","","","",""
"truth_judgment","6729","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","10","html-slider-response","134","2.1.0","836476","xuag6qsf","3","accent_credibility_four_speakers","69f287f9f8b7ae0a1bf056c4","6a0d18ca6b133c23bd4a9bda","6a0d1fc0ec5871370c00df76","prolific","","","","","","","","24","24T","24","Audio item 24","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_24T_audio.webm","7","10","10","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_1/ha77v84840_39T_audio.webm","null","audio-keyboard-response","135","2.1.1","841274","xuag6qsf","3","accent_credibility_four_speakers","69f287f9f8b7ae0a1bf056c4","6a0d18ca6b133c23bd4a9bda","6a0d1fc0ec5871370c00df76","prolific","","","","","","","","39","39T","39","Audio item 39","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_39T_audio.webm","","","","","","",""
"truth_judgment","9673","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","14","html-slider-response","136","2.1.0","850951","xuag6qsf","3","accent_credibility_four_speakers","69f287f9f8b7ae0a1bf056c4","6a0d18ca6b133c23bd4a9bda","6a0d1fc0ec5871370c00df76","prolific","","","","","","","","39","39T","39","Audio item 39","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_39T_audio.webm","7","14","14","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_41F_audio.webm","null","audio-keyboard-response","137","2.1.1","855631","xuag6qsf","3","accent_credibility_four_speakers","69f287f9f8b7ae0a1bf056c4","6a0d18ca6b133c23bd4a9bda","6a0d1fc0ec5871370c00df76","prolific","","","","","","","","41","41F","41","Audio item 41","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_41F_audio.webm","","","","","","",""
"truth_judgment","3541","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","8","html-slider-response","138","2.1.0","859174","xuag6qsf","3","accent_credibility_four_speakers","69f287f9f8b7ae0a1bf056c4","6a0d18ca6b133c23bd4a9bda","6a0d1fc0ec5871370c00df76","prolific","","","","","","","","41","41F","41","Audio item 41","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_41F_audio.webm","7","8","8","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_2/2j7bwre4ol_46F_audio.webm","null","audio-keyboard-response","139","2.1.1","863973","xuag6qsf","3","accent_credibility_four_speakers","69f287f9f8b7ae0a1bf056c4","6a0d18ca6b133c23bd4a9bda","6a0d1fc0ec5871370c00df76","prolific","","","","","","","","46","46F","46","Audio item 46","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_46F_audio.webm","","","","","","",""
"truth_judgment","3487","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","14","html-slider-response","140","2.1.0","867464","xuag6qsf","3","accent_credibility_four_speakers","69f287f9f8b7ae0a1bf056c4","6a0d18ca6b133c23bd4a9bda","6a0d1fc0ec5871370c00df76","prolific","","","","","","","","46","46F","46","Audio item 46","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_46F_audio.webm","7","14","14","0","14","definitely false","definitely true"
"final_screen","1917","
        <div class=""study-box center-text"">
          <h2>End of Study</h2>
          <p>Thank you for participating.</p>
          <p>Click the button below to finish and send your responses securely to the study server.</p>
        </div>
      ","0","html-button-response","141","2.1.0","869384","xuag6qsf","3","accent_credibility_four_speakers","69f287f9f8b7ae0a1bf056c4","6a0d18ca6b133c23bd4a9bda","6a0d1fc0ec5871370c00df76","prolific","","","","","","","","","","","","","","","","","","","","","","","","","",""
