"trial_name","rt","stimulus","response","trial_type","trial_index","plugin_version","time_elapsed","participant_id","counterbalance_list","study_name","prolific_pid","prolific_study_id","prolific_session_id","recruitment_platform","consented","success","timeout","failed_images","failed_audio","failed_video","view_history","fact_id","clip_code","item_number","statement_text","truth_code","truth_value","stimulus_set","is_filler","speaker_id","speaker_label","accent_group","audio_path","slider_start","participant_truth_rating_cm","participant_judgment","truth_scale_min_cm","truth_scale_max_cm","truth_scale_left_label","truth_scale_right_label"
"truth_judgment","3292","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","10","html-slider-response","46","2.1.0","247462","0zm0fd3c","2","accent_credibility_four_speakers","6a0b4342858b03ad3dcb830a","6a0d18ca6b133c23bd4a9bda","6a0d1f41b50fe55dce193775","prolific","","","","","","","","30","30F","30","Audio item 30","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_30F_audio.webm","7","10","10","0","14","definitely false","definitely true"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F1T_audio.webm","null","audio-keyboard-response","47","2.1.1","251844","0zm0fd3c","2","accent_credibility_four_speakers","6a0b4342858b03ad3dcb830a","6a0d18ca6b133c23bd4a9bda","6a0d1f41b50fe55dce193775","prolific","","","","","","","","F1","F1T","1","Audio item F1","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F1T_audio.webm","","","","","","",""
"truth_judgment","2501","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","14","html-slider-response","48","2.1.0","254346","0zm0fd3c","2","accent_credibility_four_speakers","6a0b4342858b03ad3dcb830a","6a0d18ca6b133c23bd4a9bda","6a0d1f41b50fe55dce193775","prolific","","","","","","","","F1","F1T","1","Audio item F1","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F1T_audio.webm","7","14","14","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_26F_audio.webm","null","audio-keyboard-response","49","2.1.1","258185","0zm0fd3c","2","accent_credibility_four_speakers","6a0b4342858b03ad3dcb830a","6a0d18ca6b133c23bd4a9bda","6a0d1f41b50fe55dce193775","prolific","","","","","","","","26","26F","26","Audio item 26","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_26F_audio.webm","","","","","","",""
"truth_judgment","2279","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","14","html-slider-response","50","2.1.0","260465","0zm0fd3c","2","accent_credibility_four_speakers","6a0b4342858b03ad3dcb830a","6a0d18ca6b133c23bd4a9bda","6a0d1f41b50fe55dce193775","prolific","","","","","","","","26","26F","26","Audio item 26","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_26F_audio.webm","7","14","14","0","14","definitely false","definitely true"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F13T_audio.webm","null","audio-keyboard-response","51","2.1.1","263887","0zm0fd3c","2","accent_credibility_four_speakers","6a0b4342858b03ad3dcb830a","6a0d18ca6b133c23bd4a9bda","6a0d1f41b50fe55dce193775","prolific","","","","","","","","F13","F13T","13","Audio item F13","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F13T_audio.webm","","","","","","",""
"truth_judgment","2595","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","9","html-slider-response","52","2.1.0","266483","0zm0fd3c","2","accent_credibility_four_speakers","6a0b4342858b03ad3dcb830a","6a0d18ca6b133c23bd4a9bda","6a0d1f41b50fe55dce193775","prolific","","","","","","","","F13","F13T","13","Audio item F13","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F13T_audio.webm","7","9","9","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_1/ha77v84840_20F_audio.webm","null","audio-keyboard-response","53","2.1.1","272185","0zm0fd3c","2","accent_credibility_four_speakers","6a0b4342858b03ad3dcb830a","6a0d18ca6b133c23bd4a9bda","6a0d1f41b50fe55dce193775","prolific","","","","","","","","20","20F","20","Audio item 20","F","false","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_20F_audio.webm","","","","","","",""
"truth_judgment","2237","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","10","html-slider-response","54","2.1.0","274424","0zm0fd3c","2","accent_credibility_four_speakers","6a0b4342858b03ad3dcb830a","6a0d18ca6b133c23bd4a9bda","6a0d1f41b50fe55dce193775","prolific","","","","","","","","20","20F","20","Audio item 20","F","false","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_20F_audio.webm","7","10","10","0","14","definitely false","definitely true"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F9T_audio.webm","null","audio-keyboard-response","55","2.1.1","278804","0zm0fd3c","2","accent_credibility_four_speakers","6a0b4342858b03ad3dcb830a","6a0d18ca6b133c23bd4a9bda","6a0d1f41b50fe55dce193775","prolific","","","","","","","","F9","F9T","9","Audio item F9","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F9T_audio.webm","","","","","","",""
